step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,device_id,ip_address,card_id
240,PAYMENT,7879.16,C1738197703,72781.0,64901.84,M281766719,0.0,0.0,0,0,DEV_004544,192.168.11.164,CARD_007301
241,CASH_IN,242282.23,C2110144538,891434.72,1133716.94,C1006602136,849554.58,607272.35,0,0,DEV_003700,192.168.38.189,CARD_015413
241,TRANSFER,57734.59,C1281057632,57734.59,0.0,C594018186,0.0,0.0,1,0,DEV_FRAUD_RING_1665,10.0.99.1666,CARD_FRAUD_RING_1665
241,CASH_OUT,989966.55,C58682758,989966.55,0.0,C1485453615,0.0,989966.55,1,0,DEV_FRAUD_RING_2262,10.0.99.2263,CARD_FRAUD_RING_2262
241,TRANSFER,325470.07,C980546604,325470.07,0.0,C1230677699,0.0,0.0,1,0,DEV_FRAUD_RING_1328,10.0.99.1329,CARD_FRAUD_RING_1328
241,CASH_OUT,1061482.24,C1732153199,1061482.24,0.0,C662070365,122332.23,1183814.46,1,0,DEV_FRAUD_RING_3272,10.0.99.3273,CARD_FRAUD_RING_3272
241,TRANSFER,1061482.24,C1780378261,1061482.24,0.0,C339002050,0.0,0.0,1,0,DEV_FRAUD_RING_1559,10.0.99.1560,CARD_FRAUD_RING_1559
241,TRANSFER,657417.64,C1148562150,657417.64,0.0,C1745091361,0.0,0.0,1,0,DEV_FRAUD_RING_1294,10.0.99.1295,CARD_FRAUD_RING_1294
241,CASH_OUT,128718.59,C1279562736,128718.59,0.0,C952933933,3511282.2,3640000.79,1,0,DEV_FRAUD_RING_1358,10.0.99.1359,CARD_FRAUD_RING_1358
241,CASH_OUT,657417.64,C1843566745,657417.64,0.0,C742045843,0.0,657417.64,1,0,DEV_FRAUD_RING_1327,10.0.99.1328,CARD_FRAUD_RING_1327
241,TRANSFER,989966.55,C351713185,989966.55,0.0,C775439776,0.0,0.0,1,0,DEV_FRAUD_RING_1779,10.0.99.1780,CARD_FRAUD_RING_1779
241,CASH_OUT,110344.11,C1641368956,110344.11,0.0,C329210788,127320.42,237664.52,1,0,DEV_FRAUD_RING_1138,10.0.99.1139,CARD_FRAUD_RING_1138
241,TRANSFER,110344.11,C753670111,110344.11,0.0,C814296672,0.0,0.0,1,0,DEV_FRAUD_RING_1008,10.0.99.1009,CARD_FRAUD_RING_1008
241,CASH_OUT,325470.07,C570536992,325470.07,0.0,C437423112,19771.15,345241.22,1,0,DEV_FRAUD_RING_3235,10.0.99.3236,CARD_FRAUD_RING_3235
241,CASH_OUT,57734.59,C2120940829,57734.59,0.0,C1425266611,0.0,57734.59,1,0,DEV_FRAUD_RING_2474,10.0.99.2475,CARD_FRAUD_RING_2474
241,TRANSFER,128718.59,C1410879349,128718.59,0.0,C1386809119,0.0,0.0,1,0,DEV_FRAUD_RING_627,10.0.99.628,CARD_FRAUD_RING_627
241,TRANSFER,470956.59,C1585385873,470956.59,0.0,C1701481925,0.0,0.0,1,0,DEV_FRAUD_RING_611,10.0.99.612,CARD_FRAUD_RING_611
241,CASH_OUT,1282731.68,C605364658,1282731.68,0.0,C925896842,0.0,1282731.68,1,0,DEV_FRAUD_RING_2800,10.0.99.2801,CARD_FRAUD_RING_2800
241,CASH_OUT,470956.59,C1792382836,470956.59,0.0,C1834120741,0.0,470956.59,1,0,DEV_FRAUD_RING_2557,10.0.99.2558,CARD_FRAUD_RING_2557
241,TRANSFER,1282731.68,C437560191,1282731.68,0.0,C1185532212,0.0,0.0,1,0,DEV_FRAUD_RING_727,10.0.99.728,CARD_FRAUD_RING_727
242,CASH_OUT,428174.7,C992121519,428174.7,0.0,C1759643830,63746.81,491921.52,1,0,DEV_FRAUD_RING_262,10.0.99.263,CARD_FRAUD_RING_262
242,CASH_OUT,509985.31,C1144385106,509985.31,0.0,C2013070624,0.0,509985.31,1,0,DEV_FRAUD_RING_405,10.0.99.406,CARD_FRAUD_RING_405
242,CASH_OUT,3210027.48,C1663597987,3210027.48,0.0,C1844870771,0.0,3210027.48,1,0,DEV_FRAUD_RING_1069,10.0.99.1070,CARD_FRAUD_RING_1069
242,TRANSFER,3210027.48,C386673709,3210027.48,0.0,C1956024073,0.0,0.0,1,0,DEV_FRAUD_RING_1699,10.0.99.1700,CARD_FRAUD_RING_1699
242,CASH_OUT,3139423.35,C1627766514,3139423.35,0.0,C1840253816,2593641.94,5733065.29,1,0,DEV_FRAUD_RING_2052,10.0.99.2053,CARD_FRAUD_RING_2052
242,TRANSFER,428174.7,C1226178731,428174.7,0.0,C1507357028,0.0,0.0,1,0,DEV_FRAUD_RING_2455,10.0.99.2456,CARD_FRAUD_RING_2455
242,TRANSFER,509985.31,C973074458,509985.31,0.0,C1408872887,0.0,0.0,1,0,DEV_FRAUD_RING_1542,10.0.99.1543,CARD_FRAUD_RING_1542
242,TRANSFER,3139423.35,C1851386700,3139423.35,0.0,C659106449,0.0,0.0,1,0,DEV_FRAUD_RING_094,10.0.99.95,CARD_FRAUD_RING_094
243,TRANSFER,793886.87,C57496674,793886.87,0.0,C317811789,0.0,0.0,1,0,DEV_FRAUD_RING_1042,10.0.99.1043,CARD_FRAUD_RING_1042
243,CASH_OUT,5044147.53,C747186981,5044147.53,0.0,C1566713324,0.0,5044147.53,1,0,DEV_FRAUD_RING_3085,10.0.99.3086,CARD_FRAUD_RING_3085
243,CASH_OUT,995710.58,C1426650654,995710.58,0.0,C1955464150,396838.56,1392549.14,1,0,DEV_FRAUD_RING_185,10.0.99.186,CARD_FRAUD_RING_185
243,TRANSFER,995710.58,C1160684690,995710.58,0.0,C1692585098,0.0,0.0,1,0,DEV_FRAUD_RING_2136,10.0.99.2137,CARD_FRAUD_RING_2136
243,CASH_OUT,793886.87,C840188997,793886.87,0.0,C1959131299,1841967.2,2635854.07,1,0,DEV_FRAUD_RING_2039,10.0.99.2040,CARD_FRAUD_RING_2039
243,CASH_OUT,1290193.08,C876181265,1290193.08,0.0,C24324787,0.0,1290193.08,1,0,DEV_FRAUD_RING_526,10.0.99.527,CARD_FRAUD_RING_526
243,TRANSFER,1290193.08,C2117512947,1290193.08,0.0,C1053414206,0.0,0.0,1,0,DEV_FRAUD_RING_3109,10.0.99.3110,CARD_FRAUD_RING_3109
243,TRANSFER,5044147.53,C1739527181,5044147.53,0.0,C1704299654,0.0,0.0,1,0,DEV_FRAUD_RING_1278,10.0.99.1279,CARD_FRAUD_RING_1278
244,CASH_OUT,2468740.94,C718874269,2468740.94,0.0,C230952140,0.0,2468740.94,1,0,DEV_FRAUD_RING_1655,10.0.99.1656,CARD_FRAUD_RING_1655
244,CASH_OUT,1946.74,C222430461,1946.74,0.0,C1512170124,403800.11,405746.85,1,0,DEV_FRAUD_RING_493,10.0.99.494,CARD_FRAUD_RING_493
244,CASH_OUT,2424380.16,C467492380,2424380.16,0.0,C576226769,509474.11,2933854.27,1,0,DEV_FRAUD_RING_2048,10.0.99.2049,CARD_FRAUD_RING_2048
244,TRANSFER,53338.82,C1248176014,53338.82,0.0,C26405591,0.0,0.0,1,0,DEV_FRAUD_RING_1637,10.0.99.1638,CARD_FRAUD_RING_1637
244,TRANSFER,2424380.16,C775900945,2424380.16,0.0,C64310148,0.0,0.0,1,0,DEV_FRAUD_RING_476,10.0.99.477,CARD_FRAUD_RING_476
244,TRANSFER,4252656.95,C1243123662,4252656.95,0.0,C590057207,0.0,0.0,1,0,DEV_FRAUD_RING_2814,10.0.99.2815,CARD_FRAUD_RING_2814
244,CASH_OUT,53338.82,C671943963,53338.82,0.0,C1516151145,982332.85,1035671.67,1,0,DEV_FRAUD_RING_1699,10.0.99.1700,CARD_FRAUD_RING_1699
244,TRANSFER,1946.74,C2090764492,1946.74,0.0,C776246900,0.0,0.0,1,0,DEV_FRAUD_RING_2483,10.0.99.2484,CARD_FRAUD_RING_2483
244,TRANSFER,2468740.94,C1794935564,2468740.94,0.0,C1234144009,0.0,0.0,1,0,DEV_FRAUD_RING_1627,10.0.99.1628,CARD_FRAUD_RING_1627
244,CASH_OUT,4448598.93,C222155538,4448598.93,0.0,C377165949,3196304.6,7644903.53,1,0,DEV_FRAUD_RING_3222,10.0.99.3223,CARD_FRAUD_RING_3222
244,TRANSFER,4448598.93,C530018040,4448598.93,0.0,C1401702546,0.0,0.0,1,0,DEV_FRAUD_RING_1594,10.0.99.1595,CARD_FRAUD_RING_1594
244,CASH_OUT,4252656.95,C799888811,4252656.95,0.0,C1104137869,0.0,4252656.95,1,0,DEV_FRAUD_RING_2260,10.0.99.2261,CARD_FRAUD_RING_2260
245,TRANSFER,688034.32,C939293281,688034.32,0.0,C1381364691,0.0,0.0,1,0,DEV_FRAUD_RING_542,10.0.99.543,CARD_FRAUD_RING_542
245,CASH_OUT,124311.57,C1704192820,124311.57,0.0,C1482135742,116019.29,240330.86,1,0,DEV_FRAUD_RING_3171,10.0.99.3172,CARD_FRAUD_RING_3171
245,TRANSFER,124311.57,C318078280,124311.57,0.0,C571016162,0.0,0.0,1,0,DEV_FRAUD_RING_434,10.0.99.435,CARD_FRAUD_RING_434
245,CASH_OUT,688034.32,C1899112763,688034.32,0.0,C362018196,0.0,688034.32,1,0,DEV_FRAUD_RING_2360,10.0.99.2361,CARD_FRAUD_RING_2360
246,TRANSFER,14343.03,C1209271656,14343.03,0.0,C1688178695,0.0,0.0,1,0,DEV_FRAUD_RING_1750,10.0.99.1751,CARD_FRAUD_RING_1750
246,CASH_OUT,14343.03,C849644821,14343.03,0.0,C1587418917,2842416.71,2856759.75,1,0,DEV_FRAUD_RING_2958,10.0.99.2959,CARD_FRAUD_RING_2958
246,CASH_OUT,831725.76,C113524819,831725.76,0.0,C1613034326,9544.26,841270.02,1,0,DEV_FRAUD_RING_638,10.0.99.639,CARD_FRAUD_RING_638
246,TRANSFER,831725.76,C1717556818,831725.76,0.0,C377236919,0.0,0.0,1,0,DEV_FRAUD_RING_552,10.0.99.553,CARD_FRAUD_RING_552
247,TRANSFER,802421.39,C1768918738,802421.39,0.0,C1846753958,0.0,0.0,1,0,DEV_FRAUD_RING_1216,10.0.99.1217,CARD_FRAUD_RING_1216
247,CASH_OUT,76646.05,C1873858924,76646.05,0.0,C587506100,0.0,76646.05,1,0,DEV_FRAUD_RING_918,10.0.99.919,CARD_FRAUD_RING_918
247,TRANSFER,333082.71,C1332702654,333082.71,0.0,C858197889,0.0,0.0,1,0,DEV_FRAUD_RING_1335,10.0.99.1336,CARD_FRAUD_RING_1335
247,CASH_OUT,333082.71,C1816884932,333082.71,0.0,C2028261196,122730.47,455813.18,1,0,DEV_FRAUD_RING_745,10.0.99.746,CARD_FRAUD_RING_745
247,CASH_OUT,802421.39,C369107118,802421.39,0.0,C463164064,11846261.68,12648683.06,1,0,DEV_FRAUD_RING_3057,10.0.99.3058,CARD_FRAUD_RING_3057
247,TRANSFER,2025628.87,C542081155,2025628.87,0.0,C1155430613,0.0,0.0,1,0,DEV_FRAUD_RING_821,10.0.99.822,CARD_FRAUD_RING_821
247,CASH_OUT,2025628.87,C1840157167,2025628.87,0.0,C760531323,914254.52,2939883.39,1,0,DEV_FRAUD_RING_3071,10.0.99.3072,CARD_FRAUD_RING_3071
247,TRANSFER,76646.05,C2015533974,76646.05,0.0,C110048242,0.0,0.0,1,0,DEV_FRAUD_RING_2182,10.0.99.2183,CARD_FRAUD_RING_2182
248,TRANSFER,10000000.0,C356177155,14011314.1,4011314.1,C803181313,0.0,0.0,1,0,DEV_FRAUD_RING_2354,10.0.99.2355,CARD_FRAUD_RING_2354
248,CASH_OUT,10000000.0,C494814442,10000000.0,0.0,C242619213,9522166.24,19522166.24,1,0,DEV_FRAUD_RING_1343,10.0.99.1344,CARD_FRAUD_RING_1343
248,TRANSFER,18035.14,C742508903,18035.14,0.0,C1568770373,0.0,0.0,1,0,DEV_FRAUD_RING_2689,10.0.99.2690,CARD_FRAUD_RING_2689
248,CASH_OUT,65761.13,C845507735,65761.13,0.0,C1288737458,197135.39,262896.52,1,0,DEV_FRAUD_RING_2223,10.0.99.2224,CARD_FRAUD_RING_2223
248,TRANSFER,65761.13,C1565735619,65761.13,0.0,C2066417026,0.0,0.0,1,0,DEV_FRAUD_RING_801,10.0.99.802,CARD_FRAUD_RING_801
248,TRANSFER,26776.98,C1235100433,26776.98,0.0,C224481932,0.0,0.0,1,0,DEV_FRAUD_RING_2998,10.0.99.2999,CARD_FRAUD_RING_2998
248,CASH_OUT,26776.98,C2049622163,26776.98,0.0,C1134158850,0.0,26776.98,1,0,DEV_FRAUD_RING_583,10.0.99.584,CARD_FRAUD_RING_583
248,TRANSFER,4011314.1,C692635750,4011314.1,0.0,C1583412522,0.0,0.0,1,0,DEV_FRAUD_RING_2498,10.0.99.2499,CARD_FRAUD_RING_2498
248,CASH_OUT,4011314.1,C511866589,4011314.1,0.0,C485003808,229237.42,4240551.52,1,0,DEV_FRAUD_RING_2435,10.0.99.2436,CARD_FRAUD_RING_2435
248,CASH_OUT,18035.14,C1218999932,18035.14,0.0,C463930958,0.0,18035.14,1,0,DEV_FRAUD_RING_2953,10.0.99.2954,CARD_FRAUD_RING_2953
249,CASH_OUT,2085019.56,C1108045976,2085019.56,0.0,C50003674,152830.87,2237850.44,1,0,DEV_FRAUD_RING_1382,10.0.99.1383,CARD_FRAUD_RING_1382
249,TRANSFER,12855.05,C1739469396,12855.05,0.0,C774459296,0.0,0.0,1,0,DEV_FRAUD_RING_928,10.0.99.929,CARD_FRAUD_RING_928
249,CASH_OUT,56847.17,C352513989,56847.17,0.0,C1452040424,90721.64,147568.81,1,0,DEV_FRAUD_RING_1060,10.0.99.1061,CARD_FRAUD_RING_1060
249,TRANSFER,2085019.56,C1100390301,2085019.56,0.0,C989495920,0.0,0.0,1,0,DEV_FRAUD_RING_876,10.0.99.877,CARD_FRAUD_RING_876
249,TRANSFER,3138.25,C1027828118,3138.25,0.0,C506519759,0.0,0.0,1,0,DEV_FRAUD_RING_1607,10.0.99.1608,CARD_FRAUD_RING_1607
249,CASH_OUT,3138.25,C550487166,3138.25,0.0,C156487696,249297.18,252435.43,1,0,DEV_FRAUD_RING_2781,10.0.99.2782,CARD_FRAUD_RING_2781
249,TRANSFER,4720554.95,C1305598780,4720554.95,0.0,C1860004180,0.0,0.0,1,0,DEV_FRAUD_RING_144,10.0.99.145,CARD_FRAUD_RING_144
249,TRANSFER,10000000.0,C2071602509,11306690.61,1306690.61,C39886288,0.0,0.0,1,0,DEV_FRAUD_RING_2357,10.0.99.2358,CARD_FRAUD_RING_2357
249,CASH_OUT,10000000.0,C1919400809,10000000.0,0.0,C1527429194,0.0,10000000.0,1,0,DEV_FRAUD_RING_479,10.0.99.480,CARD_FRAUD_RING_479
249,TRANSFER,1306690.61,C1078417563,1306690.61,0.0,C861191162,0.0,0.0,1,0,DEV_FRAUD_RING_2968,10.0.99.2969,CARD_FRAUD_RING_2968
249,CASH_OUT,1306690.61,C112330244,1306690.61,0.0,C1382644592,108351.28,1415041.89,1,0,DEV_FRAUD_RING_3060,10.0.99.3061,CARD_FRAUD_RING_3060
249,CASH_OUT,4720554.95,C842658651,4720554.95,0.0,C318179364,222987.58,4943542.53,1,0,DEV_FRAUD_RING_666,10.0.99.667,CARD_FRAUD_RING_666
249,CASH_OUT,28475.61,C557237158,6242.0,0.0,C582072013,0.0,28475.61,0,0,DEV_002877,192.168.2.29,CARD_002683
249,TRANSFER,3879669.76,C754455797,3879669.76,0.0,C2131616208,0.0,0.0,1,0,DEV_FRAUD_RING_1461,10.0.99.1462,CARD_FRAUD_RING_1461
249,CASH_OUT,271229.8,C1621078729,271229.8,0.0,C313871490,566471.82,837701.62,1,0,DEV_FRAUD_RING_2558,10.0.99.2559,CARD_FRAUD_RING_2558
249,TRANSFER,271229.8,C681064264,271229.8,0.0,C1608941213,0.0,0.0,1,0,DEV_FRAUD_RING_2457,10.0.99.2458,CARD_FRAUD_RING_2457
249,CASH_OUT,3879669.76,C1737566692,3879669.76,0.0,C54612631,621931.51,4501601.27,1,0,DEV_FRAUD_RING_3010,10.0.99.3011,CARD_FRAUD_RING_3010
249,PAYMENT,10858.13,C432957711,0.0,0.0,M1124810681,0.0,0.0,0,0,DEV_000494,192.168.7.58,CARD_007837
249,TRANSFER,56013.0,C1536825643,56013.0,0.0,C892318279,0.0,0.0,1,0,DEV_FRAUD_RING_711,10.0.99.712,CARD_FRAUD_RING_711
249,CASH_OUT,56013.0,C1171108615,56013.0,0.0,C1039948957,407565.28,463578.28,1,0,DEV_FRAUD_RING_3269,10.0.99.3270,CARD_FRAUD_RING_3269
249,TRANSFER,90915.0,C1794988731,90915.0,0.0,C1111485677,0.0,0.0,1,0,DEV_FRAUD_RING_3030,10.0.99.3031,CARD_FRAUD_RING_3030
249,CASH_OUT,90915.0,C1651029918,90915.0,0.0,C467148053,1912137.27,2003052.26,1,0,DEV_FRAUD_RING_321,10.0.99.322,CARD_FRAUD_RING_321
249,CASH_OUT,19053.86,C1480134476,182.0,0.0,C13877374,654859.16,673913.02,0,0,DEV_005842,192.168.15.246,CARD_014328
249,CASH_OUT,295936.09,C1019536161,281704.0,0.0,C1059533501,170327.33,466263.42,0,0,DEV_003570,192.168.31.122,CARD_018368
249,PAYMENT,19468.73,C1998248867,4458.39,0.0,M1175307148,0.0,0.0,0,0,DEV_011318,192.168.44.211,CARD_011451
249,CASH_OUT,173518.04,C1950507932,775798.0,602279.96,C119210655,0.0,173518.04,0,0,DEV_006454,192.168.4.102,CARD_015851
249,CASH_OUT,308058.58,C1168299543,3659.0,0.0,C675594598,1560904.6,1868963.18,0,0,DEV_000271,192.168.57.164,CARD_012653
249,TRANSFER,369448.2,C688548413,369448.2,0.0,C1596175198,0.0,0.0,1,0,DEV_FRAUD_RING_047,10.0.99.48,CARD_FRAUD_RING_047
249,CASH_OUT,299298.5,C529456580,299298.5,0.0,C1686770786,30615.0,329913.5,1,0,DEV_FRAUD_RING_2394,10.0.99.2395,CARD_FRAUD_RING_2394
249,TRANSFER,299298.5,C1854457875,299298.5,0.0,C683162403,0.0,0.0,1,0,DEV_FRAUD_RING_2158,10.0.99.2159,CARD_FRAUD_RING_2158
249,CASH_OUT,82633.72,C1358998808,0.0,0.0,C166559492,493705.69,576339.42,0,0,DEV_004630,192.168.37.20,CARD_010936
249,PAYMENT,19766.86,C1469655614,20712.32,945.46,M329139251,0.0,0.0,0,0,DEV_013140,192.168.43.166,CARD_015756
249,PAYMENT,3484.43,C1347164708,0.0,0.0,M1740690137,0.0,0.0,0,0,DEV_012586,192.168.56.136,CARD_016020
249,TRANSFER,56847.17,C960265779,56847.17,0.0,C283472734,0.0,0.0,1,0,DEV_FRAUD_RING_535,10.0.99.536,CARD_FRAUD_RING_535
249,CASH_OUT,369448.2,C2020495090,369448.2,0.0,C650699445,0.0,369448.2,1,0,DEV_FRAUD_RING_1292,10.0.99.1293,CARD_FRAUD_RING_1292
249,CASH_IN,50068.69,C1908008203,10862507.66,10912576.35,C1736940865,10623433.05,10573364.36,0,0,DEV_010202,192.168.36.127,CARD_016942
249,PAYMENT,3072.44,C1560259647,97961.0,94888.56,M1313616292,0.0,0.0,0,0,DEV_000908,192.168.34.2,CARD_001253
249,TRANSFER,358440.67,C1621453124,358440.67,0.0,C1530549308,0.0,0.0,1,0,DEV_FRAUD_RING_2228,10.0.99.2229,CARD_FRAUD_RING_2228
249,CASH_OUT,157828.29,C167588117,109.0,0.0,C1313122549,2019103.07,2059677.72,0,0,DEV_001512,192.168.24.8,CARD_016494
249,CASH_OUT,358440.67,C1376413283,358440.67,0.0,C1914468844,107972.49,466413.16,1,0,DEV_FRAUD_RING_060,10.0.99.61,CARD_FRAUD_RING_060
249,CASH_OUT,12855.05,C1549789075,12855.05,0.0,C255083799,2753536.73,2766391.78,1,0,DEV_FRAUD_RING_2095,10.0.99.2096,CARD_FRAUD_RING_2095
249,PAYMENT,69453.35,C1740894304,0.0,0.0,M338127423,0.0,0.0,0,0,DEV_003595,192.168.12.185,CARD_008311
249,PAYMENT,28029.41,C1492748991,79889.0,51859.59,M524254102,0.0,0.0,0,0,DEV_002946,192.168.1.174,CARD_010448
249,CASH_IN,23094.74,C329878646,4466330.78,4489425.52,C1895270513,567610.6,544515.86,0,0,DEV_013077,192.168.33.57,CARD_002800
249,PAYMENT,3701.6,C1529944125,53644.81,49943.21,M522388669,0.0,0.0,0,0,DEV_004053,192.168.38.214,CARD_018951
249,CASH_IN,156193.33,C887799215,7559443.88,7715637.21,C1583219395,304743.52,148550.19,0,0,DEV_005900,192.168.26.107,CARD_018166
249,CASH_IN,8560.83,C1423033703,2009928.04,2018488.87,C484680653,3693702.77,3685141.94,0,0,DEV_011654,192.168.38.177,CARD_014901
249,PAYMENT,5433.08,C1367687075,41918.0,36484.92,M1082603722,0.0,0.0,0,0,DEV_012714,192.168.11.140,CARD_015974
249,CASH_OUT,64827.74,C809544910,67394.0,2566.26,C635188049,0.0,64827.74,0,0,DEV_011628,192.168.44.153,CARD_015967
249,CASH_OUT,163442.93,C591558377,1092.0,0.0,C161100978,338345.12,501788.05,0,0,DEV_008409,192.168.52.118,CARD_000678
249,TRANSFER,183311.69,C1473024038,30395.0,0.0,C345042675,327708.01,511019.7,0,0,DEV_010834,192.168.14.178,CARD_009482
249,TRANSFER,174112.16,C1828718833,0.0,0.0,C1824136756,2923868.49,3097980.65,0,0,DEV_009362,192.168.41.157,CARD_010076
250,CASH_IN,56431.25,C1548029573,349236.26,405667.52,C865570424,340977.57,284546.31,0,0,DEV_006010,192.168.40.170,CARD_000696
250,CASH_IN,389534.42,C872368012,12254.0,401788.42,C2136226785,0.0,0.0,0,0,DEV_004104,192.168.11.59,CARD_006966
250,CASH_OUT,342545.81,C834294603,0.0,0.0,C81959866,2425139.37,2767685.18,0,0,DEV_011534,192.168.41.49,CARD_005929
250,CASH_OUT,6674.17,C1257473599,0.0,0.0,C1684904925,111504.03,118178.2,0,0,DEV_003235,192.168.16.214,CARD_012631
250,PAYMENT,18339.7,C1559848900,0.0,0.0,M777620424,0.0,0.0,0,0,DEV_008309,192.168.40.189,CARD_001022
250,PAYMENT,474.93,C184540929,0.0,0.0,M1277023832,0.0,0.0,0,0,DEV_003666,192.168.48.106,CARD_016104
250,CASH_OUT,25725.29,C1547476201,169.0,0.0,C377268708,704650.7,730376.0,0,0,DEV_010326,192.168.54.144,CARD_005469
250,PAYMENT,6983.77,C553802499,38261.0,31277.23,M53896235,0.0,0.0,0,0,DEV_004101,192.168.51.8,CARD_019605
250,PAYMENT,8240.06,C232100612,100488.0,92247.94,M1218903325,0.0,0.0,0,0,DEV_003578,192.168.36.195,CARD_003597
250,PAYMENT,86.97,C1807164031,0.0,0.0,M1605665111,0.0,0.0,0,0,DEV_001169,192.168.3.216,CARD_005436
250,CASH_OUT,478440.71,C1552270868,17669.0,0.0,C710538042,0.0,478440.71,0,0,DEV_009002,192.168.42.228,CARD_004330
250,PAYMENT,35262.52,C1120088502,0.0,0.0,M1083711662,0.0,0.0,0,0,DEV_003709,192.168.4.118,CARD_013384
250,CASH_IN,174025.65,C1985022337,2258264.77,2432290.42,C611888616,474329.57,300303.93,0,0,DEV_011233,192.168.29.116,CARD_018651
250,CASH_IN,388364.37,C1139329350,4963120.39,5351484.76,C1359611779,1131753.59,743389.22,0,0,DEV_005630,192.168.2.120,CARD_001478
250,CASH_IN,209056.31,C1196501174,6088914.38,6297970.69,C523206060,2542311.92,2333255.61,0,0,DEV_010467,192.168.52.179,CARD_002984
250,PAYMENT,31472.57,C1662484077,29365.0,0.0,M1130813990,0.0,0.0,0,0,DEV_003823,192.168.17.129,CARD_008733
250,PAYMENT,19399.78,C1467043504,0.0,0.0,M163699769,0.0,0.0,0,0,DEV_003777,192.168.3.163,CARD_008920
250,PAYMENT,5009.09,C1264099643,178.0,0.0,M324600408,0.0,0.0,0,0,DEV_011590,192.168.49.40,CARD_008589
250,CASH_IN,84601.52,C743396549,2743.0,87344.52,C1934420427,1762399.77,1677798.26,0,0,DEV_010625,192.168.45.189,CARD_008509
250,TRANSFER,3604961.02,C15027296,179.0,0.0,C1043824708,684436.54,4289397.55,0,0,DEV_013036,192.168.51.73,CARD_013406
250,PAYMENT,26483.37,C1475993123,151941.21,125457.84,M184974299,0.0,0.0,0,0,DEV_004886,192.168.39.177,CARD_012811
250,TRANSFER,174683.34,C279104930,174683.34,0.0,C1291302412,0.0,0.0,1,0,DEV_FRAUD_RING_1596,10.0.99.1597,CARD_FRAUD_RING_1596
250,CASH_OUT,468335.83,C955543161,0.0,0.0,C1461644712,1659498.48,2318303.66,0,0,DEV_011381,192.168.51.160,CARD_006449
250,CASH_OUT,174683.34,C1207384939,174683.34,0.0,C1335051776,449036.7,623720.04,1,0,DEV_FRAUD_RING_915,10.0.99.916,CARD_FRAUD_RING_915
250,TRANSFER,213463.32,C848070944,213463.32,0.0,C29887493,0.0,0.0,1,0,DEV_FRAUD_RING_248,10.0.99.249,CARD_FRAUD_RING_248
250,CASH_OUT,213463.32,C1263272342,213463.32,0.0,C744918576,0.0,115035.59,1,0,DEV_FRAUD_RING_2215,10.0.99.2216,CARD_FRAUD_RING_2215
250,TRANSFER,114827.36,C875158937,114827.36,0.0,C1362630916,0.0,0.0,1,0,DEV_FRAUD_RING_2545,10.0.99.2546,CARD_FRAUD_RING_2545
250,CASH_OUT,114827.36,C37928805,114827.36,0.0,C377777926,0.0,114827.36,1,0,DEV_FRAUD_RING_463,10.0.99.464,CARD_FRAUD_RING_463
250,TRANSFER,52795.24,C942132935,52795.24,0.0,C90395861,0.0,0.0,1,0,DEV_FRAUD_RING_1591,10.0.99.1592,CARD_FRAUD_RING_1591
250,CASH_OUT,52795.24,C1228128908,52795.24,0.0,C250338207,61166.14,113961.38,1,0,DEV_FRAUD_RING_2962,10.0.99.2963,CARD_FRAUD_RING_2962
250,TRANSFER,2374490.77,C895602410,2374490.77,0.0,C701578249,0.0,0.0,1,0,DEV_FRAUD_RING_019,10.0.99.20,CARD_FRAUD_RING_019
250,CASH_OUT,2374490.77,C1113922193,2374490.77,0.0,C643624257,1429190.9,3803681.67,1,0,DEV_FRAUD_RING_1169,10.0.99.1170,CARD_FRAUD_RING_1169
250,TRANSFER,177217.55,C1034306839,177217.55,0.0,C1979293202,0.0,0.0,1,0,DEV_FRAUD_RING_555,10.0.99.556,CARD_FRAUD_RING_555
250,CASH_OUT,177217.55,C605707294,177217.55,0.0,C869819387,1086981.95,1264199.5,1,0,DEV_FRAUD_RING_1870,10.0.99.1871,CARD_FRAUD_RING_1870
250,TRANSFER,156039.36,C1442710040,156039.36,0.0,C1844625482,0.0,0.0,1,0,DEV_FRAUD_RING_2129,10.0.99.2130,CARD_FRAUD_RING_2129
250,CASH_OUT,156039.36,C1507330764,156039.36,0.0,C51866354,0.0,156039.36,1,0,DEV_FRAUD_RING_887,10.0.99.888,CARD_FRAUD_RING_887
250,TRANSFER,10000000.0,C395312314,31343002.08,21343002.08,C554878096,0.0,0.0,1,0,DEV_FRAUD_RING_1464,10.0.99.1465,CARD_FRAUD_RING_1464
250,CASH_OUT,10000000.0,C619552920,10000000.0,0.0,C1630566944,147964.13,10147964.13,1,0,DEV_FRAUD_RING_959,10.0.99.960,CARD_FRAUD_RING_959
250,TRANSFER,10000000.0,C2099141021,21343002.08,11343002.08,C1733297456,0.0,0.0,1,0,DEV_FRAUD_RING_2286,10.0.99.2287,CARD_FRAUD_RING_2286
250,CASH_OUT,10000000.0,C1877358148,10000000.0,0.0,C709815552,107593.45,10107593.45,1,0,DEV_FRAUD_RING_1418,10.0.99.1419,CARD_FRAUD_RING_1418
250,TRANSFER,10000000.0,C124022062,11343002.08,1343002.08,C2049633025,0.0,0.0,1,0,DEV_FRAUD_RING_2858,10.0.99.2859,CARD_FRAUD_RING_2858
